Term,TermCount,DocCount,TFIDF
tomorrow,61823,9973,6.199037400982653
pharmacy,30327,9032,3.357728077945084
skip,2805,2276,1.2324253075571177
Prescription,23343,6002,3.8892035988003997
antibiotic,24743,9736,2.541392769104355
needle biopsy,10078,4644,2.170111972437554
separate,15403,6351,2.425287356321839
Monitored anesthesia care,1871,1621,1.1542257865515113
intravenous sedation,1903,1869,1.018191546281434
induction,5762,3607,1.5974494039367895
operative diagnosis,3634,2654,1.3692539562923889
antibiotics,50196,10001,5.0190980901909805
identifying patient,2344,2250,1.0417777777777777
Seminal,7401,5260,1.4070342205323194
segmentation,4186,2598,1.611239414934565
sampling,5496,3654,1.5041050903119868
nerve blocks,1627,1248,1.3036858974358974
injection,103976,11266,9.22918515888514
aspirate,2313,1345,1.7197026022304833
left apex,7089,4011,1.7673896783844427
Scanning,1090,993,1.0976837865055387
Digital,2441,2092,1.1668260038240919
urethra,38857,10332,3.760840108401084
antibiotic prophylaxis,2282,1746,1.306987399770905
SURGICAL PATHOLOGY,10673,4585,2.3278080697928027
Tests,11232,6640,1.691566265060241
ULTRASOUND TRANSRECTAL,1483,411,3.608272506082725
PROSTATE,24523,6851,3.5794774485476575
BIOPSY,10744,3383,3.1758793969849246
MAC,9776,3725,2.624429530201342
asymptomatic,27232,7917,3.4396867500315778
severe diarrhea,783,685,1.143065693430657
lightheaded,6817,3399,2.005589879376287
dizzy,7460,4080,1.8284313725490196
acute chest pain,523,510,1.0254901960784313
Serology,322,296,1.087837837837838
Center,22377,7413,3.018615944961554
airway management,3026,2699,1.121155983697666
Essential,17443,4883,3.5721892279336473
Advanced prostate cancer,667,427,1.5620608899297423
patient states,16362,6279,2.6058289536550405
wt loss,793,472,1.680084745762712
pallor,4057,2805,1.4463458110516934
thought content,4930,4425,1.1141242937853106
BPH,35584,8464,4.2041587901701325
protruding,1101,904,1.217920353982301
DWI,5606,2542,2.2053501180173094
presence,22227,10191,2.1810420959670296
restricting,603,509,1.1846758349705304
Capsule,3908,2833,1.3794564066360748
Absent,4925,2650,1.8584905660377358
seminal vesicle cyst,19,14,1.3571428571428572
BONES,3575,3029,1.1802575107296138
Colonic diverticula,56,50,1.12
Multiparametric MRI of prostate,1673,1494,1.1198125836680053
IV contrast,8775,4641,1.8907563025210083
CAD,16603,4507,3.683825160860883
organs,6273,4758,1.3184110970996217
blood clots,10842,6344,1.709016393442623
death,12748,7122,1.7899466442010672
NSAID,4017,2306,1.7419774501300953
inform,7839,4695,1.6696485623003194
scanned,10485,6465,1.6218097447795823
prescription,52813,10697,4.937178648219127
CDT,43215,6380,6.773510971786834
Residual,3412,2488,1.3713826366559485
REPORT,80505,9835,8.185561769191663
OPERATIVE DIAGNOSIS,2343,1815,1.290909090909091
infiltrated,7530,6317,1.192021529206902
anesthetic,15725,6890,2.2822931785195935
calcifications,7922,4480,1.7683035714285715
Hyperechoic,1407,1368,1.0285087719298245
carried,7645,4585,1.6673936750272629
dressing,32878,6816,4.823650234741784
residual urine,3944,1819,2.1682242990654204
DNP,4817,2130,2.2615023474178404
urge incontinence,3356,1774,1.891770011273957
worsen,14574,6257,2.3292312609876937
shuffling gait,351,222,1.5810810810810811
reduced,25815,6928,3.7261836027713624
memory,17009,5172,3.2886697602474864
Urinary urge incontinence,105,71,1.4788732394366197
touch,11261,5122,2.1985552518547444
patient care,7533,6003,1.2548725637181408
stenting,4902,1487,3.296570275722932
chamber,10578,3314,3.191913095956548
HTN,19314,5682,3.3991552270327348
30s,1416,880,1.6090909090909091
soles,1593,1188,1.3409090909090908
imbalanced,76,60,1.2666666666666666
vivid dreams,291,224,1.2991071428571428
behaviors,3392,1729,1.9618276460381723
dream enactment,537,418,1.284688995215311
snore,1910,1514,1.261558784676354
visual loss,645,489,1.3190184049079754
right eye,12498,2258,5.534986713906112
visual changes,2092,1510,1.385430463576159
fluctuations,1432,1048,1.366412213740458
responses,5130,2615,1.9617590822179731
fevers,40647,9690,4.1947368421052635
Never smoker,2027,1455,1.393127147766323
illicit drugs,621,562,1.104982206405694
died,9809,4230,2.3189125295508273
multiple strokes,101,55,1.8363636363636364
Arthritis Pain,25,20,1.25
TYLENOL,9745,4388,2.2208295350957155
TUMS,913,600,1.5216666666666667
PEPCID,1165,661,1.7624810892586988
Place,6401,3097,2.0668388763319343
METAMUCIL,664,386,1.7202072538860103
difficulty learning,30,23,1.3043478260869565
hypokinetic dysarthria,31,19,1.631578947368421
blinks,50,40,1.25
cranial nerve exam,55,51,1.0784313725490196
extremities,24080,8217,2.9305099184617256
upper extremities,11115,4821,2.3055382700684506
toes,10505,3518,2.9860716316088687
vibratory sensation,339,275,1.2327272727272727
absent arm,5,4,1.25
turning,3072,1735,1.7706051873198847
tandem gait,702,557,1.26032315978456
Heel,1332,838,1.5894988066825775
prior tests,13,13,1.0
Impairment,1376,673,2.0445765230312034
disinhibition,54,43,1.255813953488372
dementia with Lewy bodies,40,19,2.1052631578947367
degenerative,24787,6048,4.09837962962963
cognitive symptoms,492,230,2.139130434782609
cervical stenosis,426,179,2.3798882681564244
mass lesion,653,490,1.3326530612244898
look,21522,7474,2.8795825528498797
head,41510,8011,5.1816252652602675
rule,19158,6781,2.825247013714791
NPH,1418,191,7.424083769633508
titration,6373,2773,2.298232960692391
3 times,16750,6047,2.7699685794608895
cervical spine,6689,2121,3.1537010843941538
subdural,543,117,4.641025641025641
hygromas,53,15,3.533333333333333
lobes,4401,2608,1.6875
abilities,5467,3832,1.426670146137787
bladder capacity,1296,856,1.514018691588785
Peak flow,2288,1619,1.4132180358245832
history and physical examination,1600,1106,1.4466546112115732
lower extremities,33610,7912,4.247977755308392
subjective,4321,2406,1.7959268495428096
Decreased blink rate,4,3,1.3333333333333333
finger tapping,82,70,1.1714285714285715
lot,20686,6537,3.1644485237876703
rest tremor,316,155,2.0387096774193547
source,14838,5721,2.5936025170424752
FDG PET scan,271,155,1.7483870967741935
favor,5487,3370,1.6281899109792284
CT of head,1044,637,1.6389324960753533
intraepithelial neoplasia,1669,1141,1.462751971954426
Prostate-specific antigen,306,213,1.4366197183098592
sleep disturbances,1109,1020,1.0872549019607842
bleeds easily,3431,2814,1.2192608386638237
choking,3534,2618,1.349885408708938
gasping,1912,1474,1.2971506105834465
asleep,9620,4223,2.2780014207909067
performance status,5567,3254,1.710817455439459
MRI scans,760,688,1.1046511627906976
Bone,5173,2348,2.2031516183986373
stereotactic body radiation therapy,816,574,1.421602787456446
cardiac pacemaker,258,186,1.3870967741935485
hydrogel,8054,2927,2.7516228220020498
comorbid conditions,1103,947,1.1647307286166844
minor,8809,4695,1.876251331203408
1-2 days,2593,1885,1.3755968169761272
ANDROGEN SUPPRESSION,6,5,1.2
FOLLOW UP VISIT,1704,1379,1.2356780275562
sinemet,201,54,3.7222222222222223
body movements,68,64,1.0625
gait speed,955,524,1.8225190839694656
easy,7608,4707,1.6163161249203315
currently taking,7751,4774,1.623586091328027
apneas,1246,735,1.6952380952380952
dysphagia with thin liquids,3,3,1.0
speech therapy,1753,470,3.7297872340425533
tail,1831,747,2.4511378848728245
right frontal lobe,352,111,3.171171171171171
Body,18154,6861,2.645969975222271
Mental status,4498,3509,1.2818466799658021
unable,42237,9435,4.4766295707472175
faces,262,219,1.1963470319634704
Able,12129,5421,2.237410071942446
Arm swing,71,66,1.0757575757575757
turns,2650,1587,1.6698172652804033
heel,9523,3171,3.00315357931252
settle,619,532,1.163533834586466
plays,960,633,1.5165876777251184
FDG PET,507,296,1.712837837837838
Referrals,1458,907,1.607497243660419
Documentation,8796,3880,2.2670103092783505
Cardiology,27805,4140,6.716183574879227
Concomitant Therapy,2411,2278,1.0583845478489904
CT guidance,2852,2720,1.048529411764706
Bolus,4172,3488,1.1961009174311927
Knee,11406,3641,3.1326558637736888
delivery,7497,5132,1.460833982852689
administration,14757,6325,2.333122529644269
benzodiazepines,4079,2551,1.5989807918463348
sedating,4380,3840,1.140625
medication(s,2325,1921,1.2103071317022385
breastfeeding,1229,1190,1.0327731092436976
Personal,11529,5121,2.251318101933216
fractionation,2274,1393,1.6324479540559942
suppression,3598,1856,1.9385775862068966
Androgen,1037,887,1.169109357384442
bladder distention,573,511,1.1213307240704502
bladder full,273,266,1.0263157894736843
5 minutes,6536,3454,1.8922987840185292
gas,16602,6030,2.753233830845771
cardiology,16326,3782,4.316763617133792
revision,5102,1769,2.8841153193894855
examination,51458,10791,4.7686034658511725
inspection,4939,3194,1.5463368816530996
MANAGEMENT,3649,2523,1.4462940943321443
deprivation,39220,8113,4.834216689264144
androgen,38612,7816,4.940122824974411
Modality,1722,1465,1.1754266211604096
drinking,21872,7114,3.07450098397526
fecal,3743,1821,2.0554640307523337
urine stream,2453,1755,1.3977207977207977
flomax,2790,1616,1.7264851485148516
pain reliever,526,500,1.052
anal,4346,2016,2.1557539682539684
wean,4520,2046,2.209188660801564
2-3 times,4525,3031,1.4929066314747608
bath,3647,2265,1.6101545253863134
soak,1888,1355,1.3933579335793358
symptomatic bradycardia,433,190,2.278947368421053
mobility,41333,4923,8.39589681088767
small vessel,1228,686,1.7900874635568513
white matter changes,146,106,1.3773584905660377
parenchymal,2418,1374,1.759825327510917
PET of brain,5,5,1.0
spine MRI,264,195,1.353846153846154
canal,5489,2092,2.6238049713193115
good effect,644,498,1.2931726907630523
neuropsychiatry,21,17,1.2352941176470589
screen,10788,5038,2.1413259229853114
walking,49358,8596,5.741973010702653
wearing off effect,11,10,1.1
yelling,234,143,1.6363636363636365
auditory hallucinations,281,130,2.1615384615384614
talks,727,562,1.293594306049822
does not drink,2369,1861,1.2729715206878023
Language,6258,3639,1.7197032151690024
Cranial nerves,6780,4402,1.5402089959109495
Glabellar,6,6,1.0
masked facies,54,37,1.4594594594594594
shoulder shrug,532,450,1.1822222222222223
confrontation,1271,947,1.3421330517423442
light touch,6964,3452,2.0173812282734644
soft palate,5337,4001,1.3339165208697825
elevation,19028,6852,2.7769994162288385
hearing,34708,5894,5.888700373260943
facial,7544,2755,2.7382940108892924
knee extension,2983,1033,2.8877057115198452
iliopsoas,922,478,1.9288702928870294
deltoids,297,258,1.1511627906976745
triceps,2281,1249,1.8262610088070457
biceps,5842,1920,3.042708333333333
Finger,3107,1514,2.0521796565389696
supination,1062,541,1.9630314232902033
pronation,1003,571,1.7565674255691768
Slight,5308,3243,1.6367560900400864
Sensation,12586,5673,2.2185792349726774
left thumb,1916,530,3.6150943396226416
vibration,1474,1017,1.449360865290069
brachioradialis,935,761,1.228646517739816
Plantar,1762,1321,1.3338380015140046
shin,5115,2225,2.298876404494382
speed,5019,2778,1.806695464362851
tandem,2095,1171,1.789069171648164
regulation,300,214,1.4018691588785046
disorder,15336,4171,3.676816111244306
frontal lobes,84,57,1.4736842105263157
genetic testing,8791,2435,3.6102669404517456
C9orf72,19,5,3.8
response,36232,9030,4.0124031007751935
internal medicine,1353,930,1.4548387096774194
untreated,3525,2170,1.6244239631336406
dream enactment behavior,586,367,1.5967302452316077
IADL,2754,1428,1.9285714285714286
accidents,812,616,1.3181818181818181
learning disability,124,97,1.2783505154639174
documented,25798,7967,3.238107192167692
clinical interview,151,122,1.2377049180327868
mental status,5553,1659,3.3471971066907775
clinical information,3916,3502,1.1182181610508282
OBSERVATIONS,328,289,1.1349480968858132
Language assessment,3,3,1.0
Responses,271,232,1.168103448275862
admits,7508,3727,2.0144888650389055
exacerbate,1107,880,1.2579545454545455
portal,26926,8548,3.149976602714085
coordinating,5938,3919,1.5151824445011484
daytime sleepiness,1195,769,1.553966189856957
carbidopa/levodopa,248,76,3.263157894736842
release,16689,6388,2.6125547902316844
brain MRI,1521,737,2.0637720488466758
reflex,1321,932,1.417381974248927
glabellar,93,85,1.0941176470588236
reflexes,11903,5948,2.0011768661735037
ankles,6296,3039,2.0717341230667983
knees,16085,4465,3.6024636058230683
Toes,705,599,1.1769616026711185
limbs,1253,925,1.3545945945945945
turn,6580,3838,1.7144346013548724
head MRI,134,96,1.3958333333333333
angina,5325,2302,2.3132059079061684
pulse,24660,6990,3.5278969957081543
blood pressures,11415,3535,3.2291371994342293
hyperlipidemia,25444,6871,3.7030999854460775
nonmelanoma skin cancer,3886,1404,2.7678062678062676
lower lip,895,328,2.7286585365853657
bypass,3876,1048,3.698473282442748
left eye,12515,2296,5.450783972125436
intended,3200,2291,1.396769969445657
aids,12800,3783,3.3835580227332804
shoulder discomfort,611,430,1.4209302325581394
physical therapy,34369,6067,5.664908521509807
reduction,13094,4926,2.65814047909054
throw,2537,1854,1.3683926645091693
radiation proctopathy,376,175,2.1485714285714286
surface of foot,52,46,1.1304347826086956
plantar,4713,1832,2.572598253275109
arch,2580,1183,2.180896027049873
left knee,12070,2229,5.414984297891431
sense,7612,4299,1.7706443358920678
frontotemporal dementia,89,41,2.1707317073170733
compression,19767,4792,4.125
2 times,9121,4252,2.1451081843838193
nares,1251,897,1.394648829431438
LIPITOR,9054,3697,2.449012713010549
VITAMIN D3,4361,2545,1.7135559921414538
FLOMAX,7452,3622,2.0574268360022088
Penicillins,1461,637,2.293563579277865
Not sure,650,521,1.2476007677543186
Allergen,12702,4997,2.5419251550930557
ulcerations,2508,1440,1.7416666666666667
repair,17545,5169,3.3942735538788935
wheezes,12769,6345,2.0124507486209615
cardiovascular,17397,6291,2.765379113018598
lowering,2808,1780,1.5775280898876405
lipid panel,5855,2796,2.094062947067239
atrial,45977,3867,11.889578484613395
PACs,1609,813,1.979089790897909
pacemaker care,5,4,1.25
detachment,3019,1115,2.70762331838565
retinal,2953,1217,2.4264585045193097
ophthalmology,1716,980,1.7510204081632652
epiretinal membrane,684,233,2.9356223175965663
rotator cuff arthropathy,241,144,1.6736111111111112
Right shoulder pain,1094,579,1.8894645941278065
shoulders,8694,3699,2.3503649635036497
x-rays,12198,3962,3.0787481070166582
calcification,5195,2575,2.0174757281553397
tuberosity,775,427,1.8149882903981265
rotator cuff,5172,1585,3.263091482649842
stretching,7454,2813,2.6498400284393884
massage,3948,1889,2.089994706193753
gentle,5158,2624,1.9657012195121952
heat,7690,3725,2.0644295302013425
ice,15535,5378,2.888620304946077
considerations,3190,2284,1.3966725043782837
genitourinary symptoms,220,204,1.0784313725490196
calcaneal spurs,90,76,1.1842105263157894
metatarsal,1872,674,2.777448071216617
orthotic,1419,526,2.697718631178707
heads,783,549,1.4262295081967213
foot pain,1489,771,1.9312581063553826
medical genetics,88,78,1.1282051282051282
speech pathology,554,255,2.172549019607843
communication impairments,14,6,2.3333333333333335
risk factor,2659,1755,1.5150997150997152
platelet,5081,3012,1.6869189907038513
Not applicable,6425,3137,2.04813516098183
Colon,18546,5011,3.701057673119138
chemoprevention,86,72,1.1944444444444444
genetics,700,525,1.3333333333333333
risk factors,13068,5539,2.3592706264668712
Chlamydia,146,92,1.5869565217391304
DISORDERS,38,34,1.1176470588235294
MOOD,309,252,1.2261904761904763
controlled substances,352,297,1.1851851851851851
CARDIOVASCULAR,5719,3180,1.798427672955975
Blood pressure,23944,6763,3.540440632855242
Left arm,16496,6753,2.442766177994965
Cuff,28847,7915,3.6445988629185093
Osteoporosis,3350,1235,2.7125506072874495
AAA,3830,1362,2.8120411160058736
Vision,3954,2209,1.789950203712087
Advance care planning,180,143,1.2587412587412588
Not reviewed,102,85,1.2
right shoulder pain,2960,1110,2.6666666666666665
Patient history,137,131,1.0458015267175573
right shoulder,10555,2235,4.7225950782997765
dates,3875,2587,1.4978739853111713
Arm,5948,3614,1.6458218040951853
rotator cuff tear,1631,596,2.7365771812080535
right arm,7192,3482,2.0654796094198735
move,19748,7208,2.739733629300777
injections,34042,7606,4.475677097028662
pulling,3854,2212,1.7423146473779385
anticoagulation,33992,5587,6.084123858958296
Chronic,32443,6099,5.3193966223971145
Exercise,32854,6625,4.9590943396226415
general malaise,443,342,1.2953216374269005
left shoulder,9121,2037,4.47766323024055
COVID-19 infection,1770,850,2.0823529411764707
body weight,2349,1575,1.4914285714285713
Shoulder,7516,2195,3.424145785876993
acute inflammation,513,399,1.2857142857142858
flexion,25459,7259,3.507232401157184
stand,19987,4230,4.725059101654846
deltoid,1440,767,1.8774445893089962
Rotation,872,478,1.8242677824267783
Flexion,2600,1384,1.8786127167630058
painful,15437,5562,2.775440489032722
arc,2801,1293,2.166279969064192
T10,2605,1253,2.0790103750997604
bicipital groove,431,268,1.6082089552238805
